solute_name,solvent_name,temperature,pressure,solubility
[C8py][NTf2],Water,313.15 K,1 atm,0.446*10^-4 mol fraction
[C8py][NTf2],Water,318.15 K,1 atm,0.507*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,288.15 K,1 atm,0.351*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,293.15 K,1 atm,0.366*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,298.15 K,1 atm,0.375*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,303.15 K,1 atm,0.390*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,308.15 K,1 atm,0.427*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,313.15 K,1 atm,0.442*10^-4 mol fraction
[C3-3-C1py][NTf2],Water,318.15 K,1 atm,0.476*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,288.15 K,1 atm,0.199*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,293.15 K,1 atm,0.206*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,298.15 K,1 atm,0.210*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,303.15 K,1 atm,0.218*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,308.15 K,1 atm,0.230*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,313.15 K,1 atm,0.244*10^-4 mol fraction
[C4-3-C1py][NTf2],Water,318.15 K,1 atm,0.254*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,288.15 K,1 atm,0.206*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,293.15 K,1 atm,0.212*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,298.15 K,1 atm,0.221*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,303.15 K,1 atm,0.238*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,308.15 K,1 atm,0.252*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,313.15 K,1 atm,0.262*10^-4 mol fraction
[C4-4-C1py][NTf2],Water,318.15 K,1 atm,0.282*10^-4 mol fraction






